Name,Anime_url,Positive_ratio,Total_reviews
Kikou Keisatsu Metal Jack,https://myanimelist.net/anime/3315/Kikou_Keisatsu_Metal_Jack,72.73657750609439,1
King of Prism: Shiny Seven Stars II - Kakeru x Joji x Minato,https://myanimelist.net/anime/38646/King_of_Prism__Shiny_Seven_Stars_II_-_Kakeru_x_Joji_x_Minato,0.0,0
Kita e.: Diamond Dust Drops Special,https://myanimelist.net/anime/7571/Kita_e__Diamond_Dust_Drops_Special,0.0,0
Kite Liberator,https://myanimelist.net/anime/3323/Kite_Liberator,32.493111647248135,19
Kurage no Shokudou,https://myanimelist.net/anime/29301/Kurage_no_Shokudou,30.97264723315057,5
Love Live! Nijigasaki Gakuen School Idol Doukoukai Recap,https://myanimelist.net/anime/52011/Love_Live_Nijigasaki_Gakuen_School_Idol_Doukoukai_Recap,0.0,0
Macross 25-shuunen Kinen: All That VF Macross F Version,https://myanimelist.net/anime/5165/Macross_25-shuunen_Kinen__All_That_VF_Macross_F_Version,66.81708801078213,1
Kujibiki♥Unbalance,https://myanimelist.net/anime/1591/Kujibiki♥Unbalance,59.6932255783216,45
Madou King Granzort: Bouken-hen,https://myanimelist.net/anime/7124/Madou_King_Granzort__Bouken-hen,0.0,0
Momotarou Densetsu,https://myanimelist.net/anime/11533/Momotarou_Densetsu,0.0,0
Megumi no Daigo: Kajiba no Baka Yarou,https://myanimelist.net/anime/3147/Megumi_no_Daigo__Kajiba_no_Baka_Yarou,65.66385327695987,2
Neko Neko Nihonshi,https://myanimelist.net/anime/32572/Neko_Neko_Nihonshi,0.0,0
Moom,https://myanimelist.net/anime/25541/Moom,44.06175947821097,1
Neko Neko Nihonshi 2nd Season,https://myanimelist.net/anime/35302/Neko_Neko_Nihonshi_2nd_Season,0.0,0
Obake no Q-tarou (1985),https://myanimelist.net/anime/7981/Obake_no_Q-tarou_1985,0.0,0
Qin Shi Mingyue Tebie Pian: Di Zi Jiang Xi,https://myanimelist.net/anime/33278/Qin_Shi_Mingyue_Tebie_Pian__Di_Zi_Jiang_Xi,0.0,0
Pokemon: Pikachu to Pokemon Ongakutai,https://myanimelist.net/anime/28853/Pokemon__Pikachu_to_Pokemon_Ongakutai,47.32390887138128,1
Rokudenashi Blues 1993,https://myanimelist.net/anime/9078/Rokudenashi_Blues_1993,100.0,1
Sangokushi (1985),https://myanimelist.net/anime/8677/Sangokushi_1985,74.9843798547752,1
Sekai Meisaku Douwa Series,https://myanimelist.net/anime/30028/Sekai_Meisaku_Douwa_Series,0.0,0
Jungle Taitei Movie,https://myanimelist.net/anime/20381/Jungle_Taitei_Movie,43.34064821269102,2
Kidou Senshi SD Gundam Mk-I,https://myanimelist.net/anime/2302/Kidou_Senshi_SD_Gundam_Mk-I,69.11937598324414,2
King of Prism: Shiny Seven Stars IV - Louis x Shin x Unknown,https://myanimelist.net/anime/38648/King_of_Prism__Shiny_Seven_Stars_IV_-_Louis_x_Shin_x_Unknown,0.0,0
Kitsune Tsuki,https://myanimelist.net/anime/34840/Kitsune_Tsuki,0.0,0
Li Shi Zhentan Shiwusuo: A Day in Lungmen - Home Service,https://myanimelist.net/anime/55355/Li_Shi_Zhentan_Shiwusuo__A_Day_in_Lungmen_-_Home_Service,0.0,0
Majokko Tickle,https://myanimelist.net/anime/3881/Majokko_Tickle,0.0,0
Mahou Shoujo Site Recaps,https://myanimelist.net/anime/38104/Mahou_Shoujo_Site_Recaps,42.285872348378014,1
Mamono-tachi no Kunou,https://myanimelist.net/anime/47811/Mamono-tachi_no_Kunou,0.0,0
Mamono Hunter Youko,https://myanimelist.net/anime/1280/Mamono_Hunter_Youko,53.52404405292257,6
Midnight Eye: Gokuu II,https://myanimelist.net/anime/1880/Midnight_Eye__Gokuu_II,35.74576607369561,4
Mini Hama: Minimum Hamatora,https://myanimelist.net/anime/30291/Mini_Hama__Minimum_Hamatora,0.0,0
Metallic Rouge,https://myanimelist.net/anime/54794/Metallic_Rouge,36.16694015534972,70
Mori no Tonto-tachi,https://myanimelist.net/anime/2226/Mori_no_Tonto-tachi,0.0,0
Miss Monochrome The Animation: Manager,https://myanimelist.net/anime/28179/Miss_Monochrome_The_Animation__Manager,77.94681167155463,1
Neko Machi,https://myanimelist.net/anime/6270/Neko_Machi,0.0,0
Ojamanga Yamada-kun,https://myanimelist.net/anime/16530/Ojamanga_Yamada-kun,0.0,0
One Piece: Barto no Himitsu no Heya!,https://myanimelist.net/anime/50696/One_Piece__Barto_no_Himitsu_no_Heya,46.05562799196938,3
Saint Beast: Ikusen no Hiru to Yoru-hen,https://myanimelist.net/anime/3004/Saint_Beast__Ikusen_no_Hiru_to_Yoru-hen,29.437450603588573,2
Shiguang Dailiren x Wanglaoji: Guanjian Shike Hai de Kan Guang Lu a!,https://myanimelist.net/anime/50202/Shiguang_Dailiren_x_Wanglaoji__Guanjian_Shike_Hai_de_Kan_Guang_Lu_a,0.0,0
Submarine 707R,https://myanimelist.net/anime/1582/Submarine_707R,45.08462197134543,3
Takara-sagashi,https://myanimelist.net/anime/12267/Takara-sagashi,81.76306624462796,1
The iDOLM@STER Shiny Colors,https://myanimelist.net/anime/54758/The_iDOLMSTER_Shiny_Colors,46.17700913857957,2
Ushio to Tora: Comical Deformer Gekijou,https://myanimelist.net/anime/5308/Ushio_to_Tora__Comical_Deformer_Gekijou,0.0,0
Warau Salesman Special Program,https://myanimelist.net/anime/35158/Warau_Salesman_Special_Program,0.0,0
Wan Jie Chun Qiu,https://myanimelist.net/anime/41802/Wan_Jie_Chun_Qiu,26.61008267466086,2
Wild 7,https://myanimelist.net/anime/1959/Wild_7,53.04844045338778,5
Xing Yuan Zhi Zhu,https://myanimelist.net/anime/50539/Xing_Yuan_Zhi_Zhu,53.79234933757567,1
Xiong Bing Lian,https://myanimelist.net/anime/37643/Xiong_Bing_Lian,0.0,0
Baa-cha no Kingyo,https://myanimelist.net/anime/37923/Baa-cha_no_Kingyo,0.0,0
Bobobo-bo Bo-bobo Recap,https://myanimelist.net/anime/30143/Bobobo-bo_Bo-bobo_Recap,0.0,0
Blade,https://myanimelist.net/anime/6920/Blade,50.014675098838026,8
Boukensha: The Man Was from Spain,https://myanimelist.net/anime/3132/Boukensha__The_Man_Was_from_Spain,37.95012137220019,2
Boku no Kanojo ga Majimesugiru Sho-bitch na Ken,https://myanimelist.net/anime/35712/Boku_no_Kanojo_ga_Majimesugiru_Sho-bitch_na_Ken,38.07075719282319,52
ChäoS;Child Episode 0,https://myanimelist.net/anime/34753/ChäoS_Child_Episode_0,31.351878748347477,6
Choujin Sentai Baratack,https://myanimelist.net/anime/6970/Choujin_Sentai_Baratack,0.0,0
Future GPX Cyber Formula Graffiti,https://myanimelist.net/anime/9759/Future_GPX_Cyber_Formula_Graffiti,0.0,0
Gegege no Kitarou: Obake Nighter,https://myanimelist.net/anime/8156/Gegege_no_Kitarou__Obake_Nighter,0.0,0
15-fun de Wakaru Inazuma Eleven: Ares no Tenbin,https://myanimelist.net/anime/51221/15-fun_de_Wakaru_Inazuma_Eleven__Ares_no_Tenbin,0.0,0
009-1,https://myanimelist.net/anime/1583/009-1,44.344631096415554,10
A Piece of Phantasmagoria,https://myanimelist.net/anime/6094/A_Piece_of_Phantasmagoria,44.48696562687254,1
A-Ko The Versus,https://myanimelist.net/anime/1295/A-Ko_The_Versus,29.2946045036516,4
Akikan!: Kan Ippatsu!? Onsen Panic,https://myanimelist.net/anime/6287/Akikan__Kan_Ippatsu_Onsen_Panic,39.60343313004428,5
Arve Rezzle: Kikaijikake no Yousei-tachi,https://myanimelist.net/anime/13863/Arve_Rezzle__Kikaijikake_no_Yousei-tachi,45.86130480749434,5
Bakukyuu Renpatsu!! Super B-Daman,https://myanimelist.net/anime/2702/Bakukyuu_Renpatsu_Super_B-Daman,67.13533586557035,2
Beatless,https://myanimelist.net/anime/36516/Beatless,35.80006968999801,42
Bokutachi no Remake Recap,https://myanimelist.net/anime/49550/Bokutachi_no_Remake_Recap,57.17479272003714,1
Chang An Huan Jie,https://myanimelist.net/anime/45600/Chang_An_Huan_Jie,0.0,0
Buttobi!! CPU,https://myanimelist.net/anime/458/Buttobi_CPU,56.997350858044186,5
Choujuu Kishin Dancougar: Ushinawareta Mono-tachi e no Requiem,https://myanimelist.net/anime/2256/Choujuu_Kishin_Dancougar__Ushinawareta_Mono-tachi_e_no_Requiem,51.22584736099469,2
Cyborg 009: Call of Justice 1,https://myanimelist.net/anime/33685/Cyborg_009__Call_of_Justice_1,44.7607041198027,2
Dennou Coil Recaps,https://myanimelist.net/anime/13955/Dennou_Coil_Recaps,0.0,0
Dog Days'': Gravure Talk,https://myanimelist.net/anime/31967/Dog_Days__Gravure_Talk,0.0,0
"Dragon Quest: Dai no Daibouken (2020): Bouken no Kiseki, Kore kara no Tabiji",https://myanimelist.net/anime/49228/Dragon_Quest__Dai_no_Daibouken_2020__Bouken_no_Kiseki_Kore_kara_no_Tabiji,0.0,0
Dragon's Heaven,https://myanimelist.net/anime/3135/Dragons_Heaven,42.295059288642136,8
Examurai Sengoku,https://myanimelist.net/anime/5883/Examurai_Sengoku,40.48582204970094,1
Galaxy Angel Rune,https://myanimelist.net/anime/1600/Galaxy_Angel_Rune,35.45165783910034,5
Garo: Guren no Tsuki Special,https://myanimelist.net/anime/33709/Garo__Guren_no_Tsuki_Special,100.0,1
Get Ride! AMDriver,https://myanimelist.net/anime/1574/Get_Ride_AMDriver,14.299121492635395,1
Gin no Guardian,https://myanimelist.net/anime/32936/Gin_no_Guardian,30.53585468977868,21
God Mazinger,https://myanimelist.net/anime/5250/God_Mazinger,0.0,0
Honoo no Labyrinth,https://myanimelist.net/anime/581/Honoo_no_Labyrinth,53.044133388584775,8
I'll/CKBC,https://myanimelist.net/anime/359/Ill_CKBC,43.25518852992364,1
Jakusansei Million Arthur,https://myanimelist.net/anime/30954/Jakusansei_Million_Arthur,0.0,0
Jian Xian Zai Ci,https://myanimelist.net/anime/51864/Jian_Xian_Zai_Ci,67.30748649198382,3
Kasumin 3rd Season,https://myanimelist.net/anime/2738/Kasumin_3rd_Season,0.0,0
King of Prism All Stars: Prism Show☆Best Ten,https://myanimelist.net/anime/40543/King_of_Prism_All_Stars__Prism_Show☆Best_Ten,0.0,0
Kung Fu Liaoli Niang,https://myanimelist.net/anime/40194/Kung_Fu_Liaoli_Niang,0.0,0
Kuruneko: Nyaalock Holmes no Bouken,https://myanimelist.net/anime/17753/Kuruneko__Nyaalock_Holmes_no_Bouken,0.0,0
Kurumiwari Ningyou,https://myanimelist.net/anime/7376/Kurumiwari_Ningyou,71.12741684432319,2
Maeterlinck no Aoi Tori: Tyltyl Mytyl no Bouken Ryokou,https://myanimelist.net/anime/3876/Maeterlinck_no_Aoi_Tori__Tyltyl_Mytyl_no_Bouken_Ryokou,0.0,0
Lupin III 3DCG,https://myanimelist.net/anime/36991/Lupin_III_3DCG,49.91129534076496,1
Mainichi ga Nichiyoubi,https://myanimelist.net/anime/2059/Mainichi_ga_Nichiyoubi,63.56870844480287,1
Miss Monochrome The Animation: Soccer-hen,https://myanimelist.net/anime/24713/Miss_Monochrome_The_Animation__Soccer-hen,34.47726522322857,2
Mutekiou Tri-Zenon,https://myanimelist.net/anime/1975/Mutekiou_Tri-Zenon,46.77374115681933,1
Ni Zhenshi Ge Tiancai,https://myanimelist.net/anime/44073/Ni_Zhenshi_Ge_Tiancai,50.92831991071073,1
Norakuro-kun,https://myanimelist.net/anime/16393/Norakuro-kun,0.0,0
Ningyohime Marina no Bouken,https://myanimelist.net/anime/3194/Ningyohime_Marina_no_Bouken,61.53949966268711,1
Oniichan dakedo Ai sae Areba Kankeinai yo ne! Specials,https://myanimelist.net/anime/15881/Oniichan_dakedo_Ai_sae_Areba_Kankeinai_yo_ne_Specials,65.9472635379754,1
Onikirimaru,https://myanimelist.net/anime/3913/Onikirimaru,45.01014645392101,2
Overlord: Oukoku no Kan-tachi - Drama CD-tsuki Tokusou-ban,https://myanimelist.net/anime/37264/Overlord__Oukoku_no_Kan-tachi_-_Drama_CD-tsuki_Tokusou-ban,0.0,0
Rinne no Lagrange Specials,https://myanimelist.net/anime/14583/Rinne_no_Lagrange_Specials,0.0,0
Shin Don Chuck Monogatari,https://myanimelist.net/anime/23393/Shin_Don_Chuck_Monogatari,0.0,0
Shijian Qiutu,https://myanimelist.net/anime/50644/Shijian_Qiutu,35.25774087354922,2
Shirotan: Shirotan ga Ippai!,https://myanimelist.net/anime/36107/Shirotan__Shirotan_ga_Ippai,75.22180152504951,1
Sinbad: Soratobu Hime to Himitsu no Shima,https://myanimelist.net/anime/29756/Sinbad__Soratobu_Hime_to_Himitsu_no_Shima,70.06762305176518,3
Sita Wihayeo,https://myanimelist.net/anime/41854/Sita_Wihayeo,0.0,0
Space Fantasia 2001 Nights,https://myanimelist.net/anime/1662/Space_Fantasia_2001_Nights,57.04868960491873,6
Suna no Bara: Yuki no Mokushiroku,https://myanimelist.net/anime/3989/Suna_no_Bara__Yuki_no_Mokushiroku,56.47773464371279,4
Suteki na Okurimono,https://myanimelist.net/anime/50640/Suteki_na_Okurimono,0.0,0
Tell the Story to You,https://myanimelist.net/anime/43712/Tell_the_Story_to_You,0.0,0
Tabi Machi Late Show,https://myanimelist.net/anime/32309/Tabi_Machi_Late_Show,66.05555863015219,13
Tenkuu Senki Shurato Recaps,https://myanimelist.net/anime/24619/Tenkuu_Senki_Shurato_Recaps,0.0,0
Tentoumushi no Uta,https://myanimelist.net/anime/6397/Tentoumushi_no_Uta,0.0,0
Tottoko Hamtarou OVA 3: Hamuchanzu to Niji no Kuni no Oujisama - Sekai de Ichiban no Takaramono,https://myanimelist.net/anime/8965/Tottoko_Hamtarou_OVA_3__Hamuchanzu_to_Niji_no_Kuni_no_Oujisama_-_Sekai_de_Ichiban_no_Takaramono,0.0,0
Tondera House no Daibouken,https://myanimelist.net/anime/3075/Tondera_House_no_Daibouken,67.37198302068383,1
UFO Senshi Dai Apolon 2,https://myanimelist.net/anime/10815/UFO_Senshi_Dai_Apolon_2,0.0,0
Usuzumizakura: Garo,https://myanimelist.net/anime/36858/Usuzumizakura__Garo,52.11081708389017,2
Yu☆Gi☆Oh! Zexal Special,https://myanimelist.net/anime/16574/Yu☆Gi☆Oh_Zexal_Special,0.0,0
Xinghe Zhizun,https://myanimelist.net/anime/49170/Xinghe_Zhizun,43.56326595134197,1
Yubisaki to Renren Mini Anime,https://myanimelist.net/anime/57782/Yubisaki_to_Renren_Mini_Anime,71.50538376853699,1
Shin Dousei Jidai: Hawaiian Breeze,https://myanimelist.net/anime/25065/Shin_Dousei_Jidai__Hawaiian_Breeze,79.81254293512512,2
Shin Kyojin no Hoshi,https://myanimelist.net/anime/15875/Shin_Kyojin_no_Hoshi,0.0,0
Sono Hanabira ni Kuchizuke wo: Risa x Miya Gekijou,https://myanimelist.net/anime/22785/Sono_Hanabira_ni_Kuchizuke_wo__Risa_x_Miya_Gekijou,44.33198126827428,1
Tantei Team KZ Jiken Note,https://myanimelist.net/anime/31221/Tantei_Team_KZ_Jiken_Note,49.26051877018143,3
Tongari Boushi no Memole: Marielle no Housekibako,https://myanimelist.net/anime/12657/Tongari_Boushi_no_Memole__Marielle_no_Housekibako,13.587972063617038,1
Tottoko Hamtarou no Tottoko Daijida!! Bousai Kunren,https://myanimelist.net/anime/35128/Tottoko_Hamtarou_no_Tottoko_Daijida_Bousai_Kunren,0.0,0
Trigger-chan,https://myanimelist.net/anime/33934/Trigger-chan,51.69896340594479,7
Uma no Friends,https://myanimelist.net/anime/36119/Uma_no_Friends,25.337484400465364,1
With Pochi! Yoshi's Woolly World Special Anime,https://myanimelist.net/anime/48872/With_Pochi_Yoshis_Woolly_World_Special_Anime,17.959356941339266,2
Yami Shibai 6,https://myanimelist.net/anime/37893/Yami_Shibai_6,53.65612608664162,2
Yawara! Sore Yuke Koshinuke Kids!!,https://myanimelist.net/anime/2008/Yawara_Sore_Yuke_Koshinuke_Kids,16.550117478546607,1
Yofukashi no Uta Mini,https://myanimelist.net/anime/52015/Yofukashi_no_Uta_Mini,0.0,0
Yurumates wa?,https://myanimelist.net/anime/11699/Yurumates_wa,0.0,0
B: The Beginning Succession,https://myanimelist.net/anime/37994/B__The_Beginning_Succession,28.84618549581364,16
Balala Xiao Mo Xian Zhi: Meng Huan Xuan Lu,https://myanimelist.net/anime/30156/Balala_Xiao_Mo_Xian_Zhi__Meng_Huan_Xuan_Lu,0.0,0
Blue Gender: The Warrior,https://myanimelist.net/anime/1380/Blue_Gender__The_Warrior,17.600857292707463,3
Chitose Get You!!,https://myanimelist.net/anime/14277/Chitose_Get_You,56.12413347493276,7
Doraemon Anniversary 25,https://myanimelist.net/anime/37112/Doraemon_Anniversary_25,0.0,0
Eddy & Emmy no Initial Ring wa Futari de,https://myanimelist.net/anime/35036/Eddy___Emmy_no_Initial_Ring_wa_Futari_de,0.0,0
Dance with Devils,https://myanimelist.net/anime/29976/Dance_with_Devils,45.057950398915615,71
Esper Mami Special: My Angel Mami-chan,https://myanimelist.net/anime/10000/Esper_Mami_Special__My_Angel_Mami-chan,0.0,0
Gakuen Basara,https://myanimelist.net/anime/37657/Gakuen_Basara,58.027728597556624,2
Gegege no Kitarou: Gekitotsu!! Ijigen Youkai no Daihanran,https://myanimelist.net/anime/8155/Gegege_no_Kitarou__Gekitotsu_Ijigen_Youkai_no_Daihanran,0.0,0
Ginga Tetsudou 999: Akai Hoshi Betelgeuze - Inochi no Kagayaki,https://myanimelist.net/anime/30483/Ginga_Tetsudou_999__Akai_Hoshi_Betelgeuze_-_Inochi_no_Kagayaki,0.0,0
Giniro no Olynsis: Tokito,https://myanimelist.net/anime/1868/Giniro_no_Olynsis__Tokito,41.21845339191591,4
Hidamari Sketch x 365 Recap,https://myanimelist.net/anime/28913/Hidamari_Sketch_x_365_Recap,0.0,0
Hidan no Aria AA,https://myanimelist.net/anime/28883/Hidan_no_Aria_AA,38.911423685880486,20
Honoo no Mirage: Muyou no Michi,https://myanimelist.net/anime/40104/Honoo_no_Mirage__Muyou_no_Michi,38.218351957790695,1
Huckleberry no Bouken,https://myanimelist.net/anime/2545/Huckleberry_no_Bouken,0.0,0
Hypersonic Music Club,https://myanimelist.net/anime/56164/Hypersonic_Music_Club,0.0,0
Kidou Senshi Gundam: Suisei no Majo Season 2 Recap,https://myanimelist.net/anime/55283/Kidou_Senshi_Gundam__Suisei_no_Majo_Season_2_Recap,0.0,0
Ippatsu Kiki Musume,https://myanimelist.net/anime/1057/Ippatsu_Kiki_Musume,36.39781536834822,3
Konpeki no Kantai: Sourai Kaihatsu Monogatari,https://myanimelist.net/anime/10335/Konpeki_no_Kantai__Sourai_Kaihatsu_Monogatari,0.0,0
Kuruneko: Kurunekobin,https://myanimelist.net/anime/17749/Kuruneko__Kurunekobin,0.0,0
Mahou no Star Magical Emi: Kumo Hikaru,https://myanimelist.net/anime/8431/Mahou_no_Star_Magical_Emi__Kumo_Hikaru,0.0,0
Maicching Machiko-sensei,https://myanimelist.net/anime/3391/Maicching_Machiko-sensei,41.77222144919248,3
Majutsushi Orphen Hagure Tabi: Kimluck-hen,https://myanimelist.net/anime/41573/Majutsushi_Orphen_Hagure_Tabi__Kimluck-hen,36.857382242356415,5
Medaka no Gakkou,https://myanimelist.net/anime/9519/Medaka_no_Gakkou,0.0,0
Mei Chuxi de Yinyangshi Yijia,https://myanimelist.net/anime/39678/Mei_Chuxi_de_Yinyangshi_Yijia,0.0,0
Moero Arthur: Hakuba no Ouji,https://myanimelist.net/anime/4614/Moero_Arthur__Hakuba_no_Ouji,0.0,0
Natsuki Crisis,https://myanimelist.net/anime/2083/Natsuki_Crisis,66.68117401804251,1
Nogsaegjeoncha Hamos,https://myanimelist.net/anime/9106/Nogsaegjeoncha_Hamos,81.6516426833413,1
Pokemon: Utae Meloetta - Rinka no Mi wo Sagase!,https://myanimelist.net/anime/14935/Pokemon__Utae_Meloetta_-_Rinka_no_Mi_wo_Sagase,0.0,0
Pop in Q,https://myanimelist.net/anime/30695/Pop_in_Q,42.75987049547895,7
Robotan,https://myanimelist.net/anime/19875/Robotan,0.0,0
Robotan (1986),https://myanimelist.net/anime/5223/Robotan_1986,0.0,0
Saint Seiya: Legend of Sanctuary,https://myanimelist.net/anime/10687/Saint_Seiya__Legend_of_Sanctuary,39.52282111825113,13
Sengoku Night Blood: Ongaku Dai Tokushuu,https://myanimelist.net/anime/36834/Sengoku_Night_Blood__Ongaku_Dai_Tokushuu,0.0,0
Seiken Gakuin no Makentsukai,https://myanimelist.net/anime/50184/Seiken_Gakuin_no_Makentsukai,36.88703204769502,26
Senkou no Night Raid: Aruku Hako,https://myanimelist.net/anime/10201/Senkou_no_Night_Raid__Aruku_Hako,0.0,0
Shen Ming Zhi Zhou,https://myanimelist.net/anime/33760/Shen_Ming_Zhi_Zhou,0.0,0
Kidou Senshi SD Gundam no Gyakushuu,https://myanimelist.net/anime/2306/Kidou_Senshi_SD_Gundam_no_Gyakushuu,0.0,0
Kinnikuman: Kessen! Shichinin no Choujin tai Uchuu Nobushi,https://myanimelist.net/anime/3280/Kinnikuman__Kessen_Shichinin_no_Choujin_tai_Uchuu_Nobushi,54.41048046557319,1
Koukyoushihen Eureka Seven Hi-Evolution 1,https://myanimelist.net/anime/35134/Koukyoushihen_Eureka_Seven_Hi-Evolution_1,34.464901000071016,12
Kuiba Zhi Shu Tu,https://myanimelist.net/anime/47403/Kuiba_Zhi_Shu_Tu,70.70717841620234,1
Kyoushoku Soukou Guyver,https://myanimelist.net/anime/2293/Kyoushoku_Soukou_Guyver,33.920608693418565,5
Let's Nupu Nupu,https://myanimelist.net/anime/5132/Lets_Nupu_Nupu,29.25484573625599,3
Line Town,https://myanimelist.net/anime/18155/Line_Town,0.0,0
Manyuu Hikenchou,https://myanimelist.net/anime/10465/Manyuu_Hikenchou,50.12117009263061,16
Megalo Box Specials,https://myanimelist.net/anime/37703/Megalo_Box_Specials,0.0,0
Meitantei Conan: Bouhan Guide,https://myanimelist.net/anime/36269/Meitantei_Conan__Bouhan_Guide,0.0,0
Ninja Hattori-kun (2012) Special,https://myanimelist.net/anime/30177/Ninja_Hattori-kun_2012_Special,0.0,0
Ongaku Shoujo,https://myanimelist.net/anime/29511/Ongaku_Shoujo,48.86159843406298,5
Photokano,https://myanimelist.net/anime/16397/Photokano,45.33026581198639,27
Pia Carrot e Youkoso!! 2 DX,https://myanimelist.net/anime/215/Pia_Carrot_e_Youkoso_2_DX,70.65750842033795,1
Princess Lover! Picture Drama,https://myanimelist.net/anime/7468/Princess_Lover_Picture_Drama,63.87753392136298,1
Rifle Is Beautiful,https://myanimelist.net/anime/38529/Rifle_Is_Beautiful,46.65651474881616,12
Shin Calimero,https://myanimelist.net/anime/7004/Shin_Calimero,0.0,0
"Saikin, Imouto no Yousu ga Chotto Okashiinda ga.",https://myanimelist.net/anime/17777/Saikin_Imouto_no_Yousu_ga_Chotto_Okashiinda_ga,34.34866603251575,29
Shin Strange+,https://myanimelist.net/anime/23433/Shin_Strange_,36.8716365160989,1
Si Hai Jing Qi,https://myanimelist.net/anime/38690/Si_Hai_Jing_Qi,69.98447503703304,1
Shinka no Mi: Shiranai Uchi ni Kachigumi Jinsei,https://myanimelist.net/anime/46985/Shinka_no_Mi__Shiranai_Uchi_ni_Kachigumi_Jinsei,31.706932588547872,88
Sinbi Apartment: Ghost Ball X-ui Tansaeng,https://myanimelist.net/anime/40090/Sinbi_Apartment__Ghost_Ball_X-ui_Tansaeng,0.0,0
Hello Kitty no Fushigi no Kuni no Alice,https://myanimelist.net/anime/15577/Hello_Kitty_no_Fushigi_no_Kuni_no_Alice,0.0,0
Hello Kitty: Ringo no Mori to Parallel Town,https://myanimelist.net/anime/22441/Hello_Kitty__Ringo_no_Mori_to_Parallel_Town,66.22030679504431,1
Jim Button,https://myanimelist.net/anime/6701/Jim_Button,0.0,0
"Kabuki-bu!: Oogiri ""Chiyocolate-gassen""",https://myanimelist.net/anime/35416/Kabuki-bu__Oogiri_Chiyocolate-gassen,0.0,0
Juuou Mujin no Fafnir,https://myanimelist.net/anime/24873/Juuou_Mujin_no_Fafnir,33.35065528530767,24
Kappa no Sanpei,https://myanimelist.net/anime/9584/Kappa_no_Sanpei,90.56862959368732,1
Kidou Senshi Gundam UC Perfectibility,https://myanimelist.net/anime/38739/Kidou_Senshi_Gundam_UC_Perfectibility,79.9866683753292,1
