Name,English_title,Score,Popularity,Rank,Members,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Duration,Rating,Favorites,Demographics,Premiered,Broadcast
Kitte no Gensou,,4.91,13253,12776,1,Movie,1,Finished Airing,1961,"None found, add some","None found, add some",Kuri Jikken Manga Koubou,Original,Comedy,,6 min.,G - All Ages,0,,,
Mura Matsuri,Harvest Festival,4.91,10594,12777,2,Movie,1,Finished Airing,14-Oct-30,"None found, add some","None found, add some","None found, add some",Original,,Music,2 min.,G - All Ages,2,,,
Onikiri Shoujo,,4.91,15718,12778,554,ONA,1,Finished Airing,15-Jun-09,"None found, add some","None found, add some","None found, add some",Original,Action,Samurai,1 min.,G - All Ages,0,,,
Ryokunohara Labyrinth: Sparkling Phantom,,4.91,8414,12779,5,OVA,1,Finished Airing,25-May-90,Victor Entertainment,"None found, add some",AIC,Manga,"Avant Garde, Boys Love, Drama, Supernatural",Psychological,39 min.,PG-13 - Teens 13 or older,5,Shoujo,,
Sekai ga Horobiru Mae ni Kimi ni Aitai,"World, Before You End",4.91,11318,12780,2,Movie,1,Finished Airing,06-Feb-21,"None found, add some",Sentai Filmworks,Studio Kingyoiro,Original,"Drama, Romance, Sci-Fi",,31 min.,PG-13 - Teens 13 or older,4,,,
Kaito x Ansa,,4.9,9109,12781,4,TV,12,Finished Airing,"Jul 12, 2017 to Sep 27, 2017",Pony Canyon,"None found, add some",Tengu Kobo,Original,,Strategy Game,7 min. per ep.,PG-13 - Teens 13 or older,4,,Summer 2017,Wednesdays at 20:10 (JST)
Kiekaketa Monogatari-tachi no Tame ni,For Almost Forgotten Stories,4.9,12266,12782,1,Movie,1,Finished Airing,1994,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,9 min.,R+ - Mild Nudity,3,,,
Nisou no Kuzu,Dialogue Between Two,4.9,13721,12783,974,Movie,1,Finished Airing,2004,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,7 min.,G - All Ages,1,,,
Ougon no Hou: El Cantare no Rekishikan,The Golden Laws,4.9,13352,12784,1,Movie,1,Finished Airing,11-Oct-03,"None found, add some","None found, add some",Group TAC,Original,Fantasy,Historical,1 hr. 50 min.,PG - Children,2,,,
Senjuushi,The Thousand Noble Musketeers,4.9,5648,12785,13,TV,12,Finished Airing,"Jul 3, 2018 to Sep 25, 2018","None found, add some",Sentai Filmworks,TMS Entertainment,Game,Action,"Anthropomorphic, Military",24 min. per ep.,PG-13 - Teens 13 or older,20,,Summer 2018,Tuesdays at 23:00 (JST)
SheepWolf,,4.9,17536,12786,384,ONA,1,Finished Airing,08-Apr-09,"None found, add some","None found, add some",RG Animation Studios,Original,Comedy,,2 min.,G - All Ages,1,Kids,,
Yadokari,,4.9,17222,12787,406,ONA,1,Finished Airing,03-Oct-11,"None found, add some","None found, add some","None found, add some",Original,,Music,2 min.,G - All Ages,0,,,
Bavi Stock,,4.9,11835,12788,1,OVA,2,Finished Airing,"Dec 10, 1985 to Nov 10, 1986","Studio Unicorn,       Nikkatsu","None found, add some",Kaname Productions,Novel,"Action, Adventure, Fantasy, Sci-Fi",,46 min. per ep.,PG-13 - Teens 13 or older,0,,,
Experiment,,4.9,15692,12789,556,Movie,1,Finished Airing,1997,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,3 min.,G - All Ages,0,,,
Feng Ji Yun Nu,,4.9,15938,12790,529,OVA,1,Finished Airing,12-Aug-04,"None found, add some","None found, add some","None found, add some",Manga,Action,Martial Arts,5 min.,PG-13 - Teens 13 or older,0,,,
Ishida to Asakura Special,,4.9,9646,12791,3,Special,1,Finished Airing,31-Mar-13,DAX Production,"None found, add some",Hotline,Manga,Comedy,School,1 min.,PG-13 - Teens 13 or older,1,Seinen,,
1/100 Rice Planting,,4.89,13413,12792,1,ONA,1,Finished Airing,26-Jun-16,Terada Mokei,"None found, add some","None found, add some",Original,Slice of Life,,9 min.,G - All Ages,0,,,
84 Taekwon V,Robot Taekwon V 84,4.89,14892,12793,679,Movie,1,Finished Airing,03-Aug-84,"None found, add some","None found, add some","None found, add some",Unknown,"Action, Sci-Fi",Mecha,1 hr. 18 min.,PG - Children,0,,,
Crazy Monkey,,4.89,13692,12794,980,Movie,1,Finished Airing,19-Apr-80,"None found, add some","None found, add some",Toei Animation,Other,Ecchi,,1 min.,R+ - Mild Nudity,1,,,
Drill,,4.89,15405,12795,599,Movie,1,Finished Airing,1983,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,5 min.,G - All Ages,0,,,
Fantasy,,4.89,14434,12796,786,Movie,1,Finished Airing,2012,"None found, add some","None found, add some","None found, add some",Original,,,1 min.,PG-13 - Teens 13 or older,1,,,
Goldfish Fetish,,4.89,14640,12797,738,Movie,1,Finished Airing,2002,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,7 min.,PG-13 - Teens 13 or older,0,,,
Hermes: Ai wa Kaze no Gotoku,Hermes: Winds of Love,4.89,12022,12798,1,Movie,1,Finished Airing,12-Apr-97,"None found, add some","None found, add some",Animation Staff Room,Novel,"Drama, Fantasy",,1 hr. 54 min.,PG-13 - Teens 13 or older,1,,,
Kaede New Town,,4.89,13855,12799,931,Movie,1,Finished Airing,08-Dec-07,CoMix Wave Films,"None found, add some","None found, add some",Original,"Comedy, Romance, Slice of Life",School,28 min.,PG - Children,0,,,
Karma,,4.89,14986,12800,668,Movie,1,Finished Airing,1977,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,2 min.,G - All Ages,0,,,
Ki-No-Ko,,4.89,16753,12801,443,Movie,1,Finished Airing,2001,Konami,"None found, add some","None found, add some",Game,"Avant Garde, Horror",,5 min.,PG-13 - Teens 13 or older,1,,,
Kuchao,A Gum Boy,4.89,12999,12802,1,Movie,1,Finished Airing,2010,Geidai Animation,"None found, add some","None found, add some",Original,Avant Garde,,3 min.,G - All Ages,2,,,
Modern,,4.89,13992,12803,895,Movie,1,Finished Airing,2010,"None found, add some","None found, add some",Mirai Film,Original,Avant Garde,,6 min.,G - All Ages,0,,,
Mukidashi no Mitsuko,,4.89,14544,12804,762,ONA,1,Finished Airing,Dec-06,"None found, add some","None found, add some","None found, add some",Original,Comedy,Music,6 min.,G - All Ages,0,,,
Oyoge ya Oyoge,"Swim, Monkey, Swim!",4.89,14106,12805,869,Movie,1,Finished Airing,1939,"None found, add some","None found, add some","None found, add some",Original,Sports,,10 min.,G - All Ages,1,,,
Shiri Play,,4.89,18147,12806,336,Movie,1,Finished Airing,2005,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,4 min.,G - All Ages,0,,,
Tanjou: Debut,,4.89,11901,12807,1,OVA,2,Finished Airing,"Oct 21, 1994 to Dec 21, 1994",Sony Music Entertainment,"None found, add some","Pierrot,       animate Film",Game,"Romance, Slice of Life, Supernatural",,27 min. per ep.,PG-13 - Teens 13 or older,1,,,
Ultra Dino Makera,Makera Demo,4.89,17857,12808,359,Special,1,Finished Airing,2008,"None found, add some","None found, add some",RG Animation Studios,Original,Action,,3 min.,G - All Ages,1,Kids,,
Taka no Tsume NEO Announcement Movie,,4.88,15682,12809,557,Special,1,Finished Airing,14-Mar-12,"None found, add some","None found, add some","None found, add some",Original,Comedy,"Parody, Super Power",3 min.,PG-13 - Teens 13 or older,0,,,
Alice in Dreamland,,4.88,10716,12810,2,Movie,1,Finished Airing,19-Dec-15,Bitgang,"None found, add some","None found, add some",Other,"Adventure, Avant Garde, Fantasy",,44 min.,G - All Ages,1,,,
Ashiaraiyashiki no Juunin-tachi.,,4.88,10361,12811,2,OVA,1,Finished Airing,25-Mar-10,Studio NOIX,"None found, add some",GARDEN LODGE,Manga,"Action, Fantasy, Supernatural",,6 min.,PG-13 - Teens 13 or older,2,Seinen,,
Asylum Session,The Asylum Session,4.88,8960,12812,4,Movie,1,Finished Airing,11-Jul-09,"None found, add some",Sentai Filmworks,CoMix Wave Films,Original,Sci-Fi,,1 hr. 5 min.,R - 17+ (violence & profanity),4,,,
BOY's LOVE Nitro+CHiRAL,,4.88,10830,12813,2,ONA,5,Finished Airing,01-Apr-17,Nitroplus,"None found, add some","None found, add some",Visual novel,Comedy,Parody,4 min. per ep.,G - All Ages,6,,,
Chameko no Ichinichi,,4.88,12837,12814,1,Movie,1,Finished Airing,1931,"None found, add some","None found, add some","None found, add some",Original,Comedy,,6 min.,G - All Ages,0,,,
First Kiss Monogatari,First Kiss Story,4.88,9745,12815,3,OVA,1,Finished Airing,14-Feb-00,Broccoli,"None found, add some",Garyuu Studio,Visual novel,"Drama, Romance",,31 min.,PG-13 - Teens 13 or older,3,,,
Fukuro,,4.88,15604,12816,570,Movie,1,Finished Airing,22-Nov-01,Konami,"None found, add some","None found, add some",Game,"Horror, Suspense","Psychological, Video Game",3 min.,R+ - Mild Nudity,0,,,
Hakubutsushi,Natural History,4.88,14116,12817,868,Movie,1,Finished Airing,1985,"None found, add some","None found, add some","Yamamura Animation, Inc.",Unknown,Avant Garde,,2 min.,G - All Ages,0,,,
Karo to Piyobupt: Ouchi,Karo & Piyobupt: A House,4.88,14127,12818,864,Movie,1,Finished Airing,1992,"None found, add some","None found, add some","Yamamura Animation, Inc.",Original,Comedy,,4 min.,G - All Ages,1,,,
Makyuu Senjou,Dark Warrior,4.88,12721,12819,1,OVA,2,Finished Airing,"Mar 22, 1991 to May 25, 1991",Daiei,"None found, add some","None found, add some",Unknown,"Action, Sci-Fi",,47 min. per ep.,R+ - Mild Nudity,0,,,
Master of Torque 3,,4.88,14428,12820,788,ONA,1,Finished Airing,27-Apr-16,"None found, add some","None found, add some",Shimogumi,Original,"Action, Sci-Fi",,20 min.,G - All Ages,0,,,
Nani no Yaku ni Mo Tatanai Karappona Hanashi,,4.88,18587,12821,307,ONA,2,Finished Airing,"Aug 28, 2013 to Oct 23, 2013","None found, add some","None found, add some","None found, add some",Radio,Comedy,,1 min. per ep.,G - All Ages,0,,,
Karo to Piyobupt: Sandwich,Karo & Piyobupt: The Sandwiches,4.87,14192,12822,845,Movie,1,Finished Airing,1992,"None found, add some","None found, add some","Yamamura Animation, Inc.",Original,Comedy,,4 min.,G - All Ages,0,,,
Kidou Senshi Gundam: Twilight Axis,Mobile Suit Gundam: Twilight Axis,4.87,5934,12823,12,ONA,6,Finished Airing,"Jun 23, 2017 to Sep 1, 2017","None found, add some","None found, add some",Sunrise,Novel,"Action, Sci-Fi","Mecha, Military, Space",3 min. per ep.,PG-13 - Teens 13 or older,9,,,
Momotarou no Umiwashi,Momotaro's Sea Eagles,4.87,11375,12824,2,Movie,1,Finished Airing,25-Mar-43,Geijutsu Eigasha,"None found, add some",Shochiku Animation Institute,Original,,"Historical, Military",36 min.,G - All Ages,0,Kids,,
Ore ga Suki nano wa Imouto dakedo Imouto ja Nai,"My Sister, My Writer",4.87,1679,12825,134,TV,10,Finished Airing,"Oct 10, 2018 to Dec 19, 2018","MAGES.,       Kadokawa","None found, add some","NAZ,       Magia Doraglier",Light novel,"Comedy, Romance, Ecchi",,23 min. per ep.,R+ - Mild Nudity,251,,Fall 2018,Wednesdays at 22:00 (JST)
Ame-iro Cocoa: Side G,,4.87,6601,12826,9,TV,12,Finished Airing,"Jan 9, 2019 to Mar 27, 2019","None found, add some","None found, add some",EMT Squared,Web manga,"Comedy, Slice of Life",Workplace,2 min. per ep.,PG-13 - Teens 13 or older,9,,Winter 2019,Wednesdays at 01:35 (JST)
Dagram vs. Round-Facer,,4.87,13774,12827,960,Special,1,Finished Airing,21-Jan-87,"None found, add some","None found, add some",Sunrise,Original,Sci-Fi,"Mecha, Space",2 min.,PG-13 - Teens 13 or older,0,,,
Clock,,4.86,16066,12828,514,Special,1,Finished Airing,1999,"None found, add some","None found, add some",RG Animation Studios,Original,Avant Garde,,1 min.,G - All Ages,0,,,
Fantastic Cell,,4.86,13526,12829,1,Movie,1,Finished Airing,2003,"None found, add some","None found, add some",Mirai Film,Original,Avant Garde,,6 min.,G - All Ages,0,,,
Frame Arms: A Violent Struggle,,4.86,12227,12830,1,OVA,1,Finished Airing,31-May-15,"None found, add some","None found, add some",Studio A-CAT,Other,,Mecha,5 min.,PG - Children,0,,,
Hokuro Kyoudai Full Throttle!!!!,,4.86,16392,12831,478,ONA,7,Finished Airing,25-May-07,"None found, add some","None found, add some","None found, add some",Other,Comedy,,5 min. per ep.,PG-13 - Teens 13 or older,0,,,
Master of Torque,,4.86,11796,12832,1,ONA,4,Finished Airing,"Mar 20, 2014 to Jul 18, 2014","None found, add some","None found, add some",Shimogumi,Original,"Action, Sci-Fi",,5 min. per ep.,G - All Ages,2,,,
Promised Town,,4.86,13552,12833,1,ONA,1,Finished Airing,16-Jun-16,Next,"None found, add some","None found, add some",Original,"Action, Sci-Fi",Mecha,7 min.,PG-13 - Teens 13 or older,2,,,
Rainbow,,4.86,16199,12834,500,Movie,1,Finished Airing,2006,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,Music,1 min.,G - All Ages,1,,,
Sensuikan Cassiopeia,Submarine Cassiopeia,4.86,16817,12835,439,Movie,1,Finished Airing,1964,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,5 min.,G - All Ages,0,,,
Yakan Gakkou no Ura-sensei,,4.85,17285,12836,402,ONA,1,Finished Airing,02-Aug-16,comico,"None found, add some","None found, add some",Web manga,Supernatural,School,1 min.,G - All Ages,0,,,
Fusuma 2,,4.85,18122,12837,338,Movie,1,Finished Airing,2010,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,1 min.,G - All Ages,0,,,
Hal & Bons,,4.85,14522,12838,767,OVA,5,Finished Airing,02-Oct-02,Grasshoppa!,"None found, add some","None found, add some",Unknown,"Comedy, Slice of Life",,8 min. per ep.,PG-13 - Teens 13 or older,1,,,
Kamishibai Kintarou no Maki,Kamishibai Kintaro,4.85,15037,12839,656,Movie,1,Finished Airing,1934,"None found, add some","None found, add some","None found, add some",Other,Fantasy,Historical,7 min.,G - All Ages,0,,,
Legend of Duo,,4.85,5978,12840,12,TV,12,Finished Airing,"Oct 27, 2004 to Dec 1, 2005","None found, add some","None found, add some","Radix,       Marine Entertainment",Original,"Boys Love, Drama, Supernatural",Vampire,5 min. per ep.,R - 17+ (violence & profanity),13,,Fall 2004,Unknown
Roboteuwang Sseonsyakeu,,4.85,15945,12841,528,Movie,1,Finished Airing,20-Jul-85,"None found, add some","None found, add some","None found, add some",Unknown,"Action, Sci-Fi",Mecha,1 hr. 3 min.,PG - Children,0,,,
San-biki no Koguma-san,Three Little Bears,4.85,15524,12842,581,Movie,1,Finished Airing,1931,"None found, add some","None found, add some","None found, add some",Original,,,9 min.,G - All Ages,1,Kids,,
Lemon Home Animation Gekijou,,4.84,12567,12843,1,ONA,3,Finished Airing,"Jul 31, 2013 to Oct 31, 2017","None found, add some","None found, add some","None found, add some",Original,Comedy,,2 min. per ep.,G - All Ages,1,,,
Meitantei Gordon,,4.84,13695,12844,980,ONA,1,Finished Airing,Jun-06,"None found, add some","None found, add some","None found, add some",Original,"Comedy, Mystery",,2 min.,PG - Children,5,,,
Nyancos: Hello! Our Brilliant Future,,4.84,16570,12845,462,OVA,1,Finished Airing,17-Dec-03,Nippon Columbia,"None found, add some",OLM Digital,Original,Sci-Fi,Space,25 min.,G - All Ages,0,,,
Ojousama Sousamou,Debutante Detective Corps,4.84,9346,12846,3,OVA,1,Finished Airing,01-Apr-96,Toho Music,ADV Films,Daume,Original,"Action, Comedy, Mystery",Detective,30 min.,PG-13 - Teens 13 or older,1,,,
Taku Boda,,4.84,16299,12847,489,Movie,1,Finished Airing,2009,"None found, add some","None found, add some","None found, add some",Unknown,Avant Garde,,3 min.,G - All Ages,0,,,
Tonbo,,4.84,16944,12848,428,Movie,1,Finished Airing,1988,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,Music,6 min.,R+ - Mild Nudity,0,,,
Box,,4.84,14799,12849,699,Movie,1,Finished Airing,1982,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,7 min.,G - All Ages,0,,,
Chou Kidou Densetsu DinaGiga,Super Mobile Legend Dinagiga,4.83,11704,12850,1,OVA,2,Finished Airing,"Jul 15, 1998 to Aug 26, 1998",Polygram Japan,"None found, add some",Studio Deen,Original,Sci-Fi,Mecha,27 min. per ep.,PG-13 - Teens 13 or older,1,,,
Dappys,,4.83,13124,12851,1,TV,4,Finished Airing,"May 2, 2017 to Oct 25, 2017","None found, add some","None found, add some",DLE,Original,Comedy,Music,50 sec. per ep.,G - All Ages,7,,Spring 2017,Unknown
Four Seasons: Fuuka to Nanami,Four Seasons: Fuuka and Nanami,4.83,11866,12852,1,ONA,1,Finished Airing,30-Oct-15,"None found, add some","None found, add some",Shimogumi,Original,,Racing,4 min.,G - All Ages,2,,,
Hadakya no Otonosama,,4.83,17825,12853,362,ONA,2,Finished Airing,"Mar 5, 2014 to Mar 20, 2014",7ji,"None found, add some",The Answer Studio,Original,Slice of Life,,37 sec. per ep.,G - All Ages,0,Kids,,
Hakuchuu Meikyuu,,4.83,17049,12854,420,ONA,1,Finished Airing,2004,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,5 min.,G - All Ages,0,,,
Jikan,Time,4.83,16148,12855,505,Movie,1,Finished Airing,1963,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,7 min.,G - All Ages,1,,,
Kaidan,,4.83,13593,12856,1,Movie,1,Finished Airing,2003,"None found, add some","None found, add some","None found, add some",Original,Supernatural,,6 min.,G - All Ages,0,,,
Minamo,,4.83,16169,12857,502,Movie,1,Finished Airing,17-Sep-03,"None found, add some","None found, add some",Mirai Film,Original,,,2 min.,G - All Ages,0,,,
Osakana wa Ami no Naka,Fish in the Trap,4.83,6954,12858,8,OVA,1,Finished Airing,21-Jul-94,Echo,"None found, add some",J.C.Staff,Manga,"Boys Love, Drama",,27 min.,R+ - Mild Nudity,2,,,
Taishou Mebiusline: Chicchai-san - You and I,,4.83,9549,12859,3,Special,1,Finished Airing,28-Feb-18,"None found, add some","None found, add some",Studio A-CAT,Visual novel,Boys Love,Historical,4 min.,PG-13 - Teens 13 or older,2,,,
Tsuiseki,Chase,4.83,16452,12860,473,Movie,1,Finished Airing,1966,"None found, add some","None found, add some","None found, add some",Unknown,Avant Garde,,3 min.,G - All Ages,0,,,
Venus,,4.83,16018,12861,520,Movie,1,Finished Airing,1990,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,5 min.,G - All Ages,0,,,
Tokyo Daigaku Monogatari,,4.82,9478,12862,3,OVA,2,Finished Airing,"Feb 24, 2004 to Mar 24, 2004",Shogakukan,"None found, add some",Shinkuukan,Manga,"Comedy, Drama, Romance, Ecchi",School,30 min. per ep.,R - 17+ (violence & profanity),3,,,
Battle Spirits: Ryuuko no Ken,Art of Fighting,4.82,9126,12863,4,TV Special,1,Finished Airing,23-Dec-93,"Starchild Records,       Studio Comet,       Nihon Ad Systems,       Fuji TV",Central Park Media,"None found, add some",Game,"Action, Comedy",Martial Arts,48 min.,PG-13 - Teens 13 or older,8,,,
Columbos,,4.82,15984,12864,523,Movie,1,Finished Airing,2012,"None found, add some","None found, add some","None found, add some",Unknown,"Drama, Mystery",Detective,9 min.,G - All Ages,0,,,
