Name,English_title,Score,Popularity,Rank,Members,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Duration,Rating,Favorites,Demographics,Premiered,Broadcast
What's Michael?,,5.56,12269,11398,1,OVA,1,Finished Airing,25-Nov-85,Kitty Films,"None found, add some",Kitty Film Mitaka Studio,Manga,Comedy,Pets,55 min.,PG-13 - Teens 13 or older,5,,,
Yuureisen,The Phantom Ship,5.56,10967,11399,2,Movie,1,Finished Airing,Apr-56,"None found, add some","None found, add some","None found, add some",Book,Supernatural,,11 min.,G - All Ages,3,,,
Ahiru no Pekkle no Hihou wo Sagase,Pekkle in Find the Secret Treasure,5.56,16064,11400,512,OVA,1,Finished Airing,21-Apr-93,Sanrio,"None found, add some","None found, add some",Unknown,"Adventure, Fantasy",,20 min.,G - All Ages,2,Kids,,
Ashinaga Ojisan,Daddy Long-Legs,5.56,13380,11401,1,TV Special,1,Finished Airing,10-Oct-79,"Fuji TV,       Meruhensha","None found, add some",Tatsunoko Production,Novel,"Comedy, Drama",,1 hr.,G - All Ages,0,,,
Beast Saga,,5.56,11801,11402,1,TV,38,Finished Airing,"Jan 13, 2013 to Sep 22, 2013","TV Tokyo,       Half H.P Studio","None found, add some",SynergySP,Unknown,"Action, Sci-Fi",,11 min. per ep.,PG - Children,2,"KidsKids,         ShounenShounen",Winter 2013,Sundays at Unknown
Dennou Sentai Voogie's★Angel Gaiden: Susume! Super★Angels!,,5.56,14311,11403,818,OVA,2,Finished Airing,"Aug 21, 1998 to Sep 19, 1998","None found, add some","None found, add some",J.C.Staff,Unknown,"Action, Comedy, Sci-Fi","Mecha, Parody",16 min. per ep.,PG-13 - Teens 13 or older,0,,,
Doudou,,5.56,15336,11404,609,Movie,2,Finished Airing,2002 to 2003,"None found, add some","None found, add some","None found, add some",Original,Fantasy,,7 min. per ep.,G - All Ages,0,,,
Dragon Quest X: Boukensha-tachi no Kiseki,,5.56,14851,11405,688,ONA,2,Finished Airing,"Aug 7, 2017 to Dec 10, 2017",Square Enix,"None found, add some","None found, add some",Original,Slice of Life,Strategy Game,6 min. per ep.,G - All Ages,0,,,
Gakusen Toshi Asterisk Mini Drama,,5.56,14236,11406,837,ONA,1,Finished Airing,24-Jun-22,"None found, add some","None found, add some","None found, add some",Light novel,Comedy,,5 min.,PG-13 - Teens 13 or older,0,,,
Go! Go! Kadendanshi,,5.56,15803,11407,544,ONA,78,Finished Airing,"Jul 2, 2013 to Dec 28, 2013",Hikari TV,"None found, add some",DLE,Unknown,Action,,1 min. per ep.,G - All Ages,0,Seinen,,
Happy Kappy Recap,,5.56,16719,11408,447,TV Special,1,Finished Airing,17-Aug-11,Shogakukan Music & Digital Entertainment,"None found, add some","None found, add some",Manga,"Comedy, Fantasy",,5 min.,G - All Ages,0,Shoujo,,
Heisei no Cinderella: Kiko-sama Monogatari,,5.56,16840,11409,437,TV Special,1,Finished Airing,29-Jun-90,Studio Comet,"None found, add some","None found, add some",Unknown,Romance,Historical,15 min.,G - All Ages,1,,,
Hello Kitty no Oyayubi-hime (OVA),Hello Kitty in Thumbelina,5.56,14858,11410,686,OVA,1,Finished Airing,21-Dec-01,Sanrio,"None found, add some","None found, add some",Unknown,Fantasy,,15 min.,G - All Ages,0,Kids,,
40-shuunen da yo!! CoroCoro All-Star Shougakkou,,5.55,14010,11411,890,ONA,2,Finished Airing,"Jul 15, 2017 to Nov 15, 2017",Shin-Ei Animation,"None found, add some","OLM,       HORNETS",Original,Comedy,"Parody, School",12 min. per ep.,G - All Ages,2,,,
Bavel no Hon,Bavel's Book,5.55,9893,11412,3,TV Special,1,Finished Airing,14-Oct-96,NHK,"None found, add some","Yamamura Animation, Inc.",Original,,,5 min.,G - All Ages,1,Kids,,
Chikajou no Mamono,Horror of the Underworld,5.55,18643,11413,304,Movie,1,Finished Airing,26-Sep-21,"None found, add some","None found, add some","None found, add some",Original,"Action, Horror, Suspense",Survival,26 min.,R - 17+ (violence & profanity),0,,,
Da Wei Bei Ken: Daomei Tegong Xiong,Backkom Bear: Agent 008,5.55,16640,11414,455,Movie,1,Finished Airing,13-Jan-17,"None found, add some","None found, add some",RG Animation Studios,Original,"Action, Drama",,1 hr. 26 min.,G - All Ages,0,Kids,,
Eizouken Mini Anime,,5.55,8758,11415,4,ONA,13,Finished Airing,"Jan 8, 2020 to Mar 24, 2020","None found, add some","None found, add some",AQUA ARIS,Manga,Comedy,Otaku Culture,1 min. per ep.,PG-13 - Teens 13 or older,5,,,
Eko Eko Azarak,,5.55,14062,11416,876,OVA,1,Finished Airing,30-Jan-07,"None found, add some","None found, add some",Toei Animation,Unknown,"Fantasy, Horror",,24 min.,,2,,,
Fujilog,,5.55,15082,11417,648,TV,13,Finished Airing,"Apr 4, 2011 to Jun 27, 2011","None found, add some","None found, add some","None found, add some",Unknown,Comedy,,4 min. per ep.,PG-13 - Teens 13 or older,0,,Spring 2011,Unknown
Himitsukessha Taka no Tsume The Movie 3: http://takanotsume.jp wa Eien ni,,5.55,15203,11418,628,Movie,1,Finished Airing,16-Jan-10,"None found, add some","None found, add some",DLE,Original,Comedy,"Parody, Super Power",1 hr. 35 min.,G - All Ages,0,,,
Itsumo Kokoro ni Ho,,5.55,15950,11419,528,ONA,1,Finished Airing,Aug-13,"None found, add some","None found, add some","None found, add some",Original,Slice of Life,Music,2 min.,G - All Ages,0,,,
Kidou Senshi Gundam-san: Hiyoko Days ― Suisei Hiyoko to Fushigi na Ofuda,,5.55,12621,11420,1,Special,1,Finished Airing,22-Apr-16,"None found, add some","None found, add some",Sunrise,Unknown,Comedy,"Mecha, Parody",6 min.,PG-13 - Teens 13 or older,0,,,
Kiki to Lala no Habatake! Pegasus,,5.55,16004,11421,521,OVA,1,Finished Airing,21-Mar-94,Grouper Productions,"None found, add some","None found, add some",Unknown,,,30 min.,PG - Children,0,Kids,,
Kino,,5.55,16077,11422,513,ONA,2,Finished Airing,"Jul 12, 2013 to Jul 6, 2014","None found, add some","None found, add some",Drawing and Manual,Original,Slice of Life,,2 min. per ep.,G - All Ages,1,,,
MAPS: Densetsu no Samayoeru Seijin-tachi,,5.55,11850,11423,1,Movie,1,Finished Airing,14-Jul-87,"Japan Home Video,       GAGA","None found, add some",Gallop,Manga,"Action, Adventure, Drama, Sci-Fi",Space,52 min.,PG-13 - Teens 13 or older,0,Shounen,,
Ochou Fujin no Gensou,Madame Butterfly's Illusion,5.55,13115,11424,1,Movie,1,Finished Airing,16-May-40,"None found, add some","None found, add some","None found, add some",Other,Drama,Historical,12 min.,G - All Ages,1,,,
Ohanashi no Hana,Bloomed Words,5.55,19083,11425,277,Movie,1,Finished Airing,Oct-06,"None found, add some","None found, add some","None found, add some",Original,Slice of Life,,2 min.,G - All Ages,2,,,
Oi-san to 40 no Monogatari,,5.55,17962,11426,351,ONA,41,Finished Airing,"Mar 26, 2018 to Sep 19, 2018","None found, add some","None found, add some",Marui Group,Original,Slice of Life,,6 sec. per ep.,G - All Ages,1,,,
Oretacha Youkai Ningen G,,5.55,14766,11427,705,TV,26,Finished Airing,"Apr 5, 2018 to Sep 27, 2018","None found, add some","None found, add some",DLE,Original,Horror,"Mythology, Parody",2 min. per ep.,PG-13 - Teens 13 or older,1,,Spring 2018,Thursdays at 02:05 (JST)
Pokemon Moncolle Story,Pokémon Kids TV: Moncolle Story,5.55,14218,11428,841,ONA,8,Finished Airing,"Mar 30, 2018 to Jun 15, 2018","None found, add some","None found, add some","None found, add some",Game,Comedy,,1 min. per ep.,PG - Children,1,Kids,,
Readyyy!,,5.55,14946,11429,675,ONA,1,Finished Airing,26-Aug-18,Sega,"None found, add some","None found, add some",Game,,"Idols (Male), Music",1 min.,G - All Ages,2,,,
Sabaku no Kuni no Oujosama,The Princess of the Desert Kingdom,5.54,16846,11430,438,OVA,1,Finished Airing,Mar-01,Shinano Kikaku,"None found, add some",Toei Animation,Unknown,"Adventure, Fantasy",,26 min.,G - All Ages,1,,,
Sakana no Iu Koto wo Kiku,Do as the Fish Tells You,5.55,15886,11431,535,Movie,1,Finished Airing,2013,Geidai Animation,"None found, add some","None found, add some",Original,"Avant Garde, Drama",,5 min.,PG-13 - Teens 13 or older,0,,,
Shin Shinka no Mi Gekijou,,5.55,12633,11432,1,ONA,15,Finished Airing,"Nov 4, 2022 to Apr 1, 2023","None found, add some","None found, add some",AQUA ARIS,Light novel,Comedy,,1 min. per ep.,PG-13 - Teens 13 or older,6,,,
The Gakuen Choujo-tai,The Chohjotai,5.55,12093,11433,1,OVA,1,Finished Airing,27-Jun-91,"None found, add some","None found, add some",Magic Bus,Light novel,Action,"Mythology, Super Power",45 min.,R+ - Mild Nudity,2,Shoujo,,
The Place Where We Were,,5.55,15339,11434,607,Movie,1,Finished Airing,2008,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,6 min.,R+ - Mild Nudity,0,,,
Tsuujou Kougeki ga Zentai Kougeki de Ni-kai Kougeki no Okaasan wa Suki desu ka?,Do You Love Your Mom and Her Two-Hit Multi-Target Attacks?,5.55,856,11435,286,TV,12,Finished Airing,"Jul 13, 2019 to Sep 28, 2019","Aniplex,       Toranoana,       Tokyo MX,       Q-Tec,       BS11,       Contents Seed,       Kadokawa,       KLab",Aniplex of America,J.C.Staff,Light novel,"Adventure, Comedy, Fantasy, Ecchi",,23 min. per ep.,R+ - Mild Nudity,489,,Summer 2019,Saturdays at 00:00 (JST)
Ultraman Graffiti,,5.55,14142,11436,862,OVA,6,Finished Airing,25-Oct-90,"None found, add some","None found, add some","None found, add some",Other,"Action, Comedy","Parody, Super Power",8 min. per ep.,G - All Ages,0,,,
Usakame Special,,5.55,10280,11437,2,Special,1,Finished Airing,26-Aug-16,DAX Production,"None found, add some",Millepensee,Manga,"Comedy, Sports",,3 min.,PG-13 - Teens 13 or older,0,Shounen,,
_Summer,,5.55,6243,11438,10,OVA,2,Finished Airing,"Oct 27, 2006 to Jan 26, 2007","None found, add some","None found, add some",Rikuentai,Visual novel,"Drama, Romance",Harem,24 min. per ep.,PG-13 - Teens 13 or older,4,,,
Shin Kabukichou Story Hana no Asukagumi!,,5.54,12057,11439,1,OVA,1,Finished Airing,10-Jun-87,"None found, add some","None found, add some",Toei Animation,Manga,"Adventure, Drama",Delinquents,48 min.,PG-13 - Teens 13 or older,6,Shoujo,,
Teinenpi Shoujo Heidi,,5.54,14196,11440,844,ONA,8,Finished Airing,May 2009 to Jul 2010,"None found, add some","None found, add some",Studio Crocodile,Book,Comedy,Parody,3 min. per ep.,G - All Ages,1,,,
The Dawn of Ape,,5.54,19566,11441,251,Movie,1,Finished Airing,27-Jul-19,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,3 min.,G - All Ages,0,,,
The★Fire G-Men,,5.54,18777,11442,295,Special,1,Finished Airing,1974,"None found, add some","None found, add some","None found, add some",Original,,,21 min.,PG - Children,1,Kids,,
Toshishun,,5.54,16465,11443,471,TV Special,1,Finished Airing,04-Dec-81,Gakken,"None found, add some","None found, add some",Book,"Adventure, Drama, Fantasy, Supernatural",Historical,20 min.,PG - Children,1,,,
11:08,,5.54,16135,11444,506,ONA,1,Finished Airing,07-Nov-12,"None found, add some","None found, add some","None found, add some",Original,,"Music, School",2 min.,PG-13 - Teens 13 or older,0,,,
Alice Gear Aegis: Doki! Actress Darake no Mermaid Grand Prix♥,,5.54,10075,11445,3,OVA,1,Finished Airing,15-Sep-21,Pyramid,Sentai Filmworks,Nomad,Game,Action,Mecha,18 min.,PG-13 - Teens 13 or older,6,,,
ARP Backstage Pass,,5.54,7405,11446,7,TV,10,Finished Airing,"Jan 13, 2020 to Mar 30, 2020","Avex Entertainment,       Mainichi Broadcasting System,       Asmik Ace,       Tokyo MX,       Kadokawa,       YUKE'S","None found, add some",Dynamo Pictures,Other,,"Idols (Male), Music",23 min. per ep.,PG-13 - Teens 13 or older,14,,Winter 2020,Mondays at 23:00 (JST)
Bamboo Blade: Fanfu-Fufe-Fo,,5.54,12381,11447,1,Special,2,Finished Airing,"Apr 23, 2008 to Jun 25, 2008","None found, add some","None found, add some",AIC ASTA,Manga,"Comedy, Sports","Combat Sports, Parody",3 min. per ep.,G - All Ages,1,,,
Bikini Warriors OVA,,5.54,5164,11448,17,OVA,6,Finished Airing,"Dec 7, 2016 to May 17, 2021",Hobby Japan,"None found, add some","feel.,       PRA",Other,"Comedy, Fantasy, Ecchi",Parody,4 min. per ep.,R+ - Mild Nudity,23,,,
Code Geass: Hangyaku no Lelouch - Kiseki no Birthday Omake Flash,Code Geass: Lelouch of the Rebellion - A Miraculous Birthday Extra Flash,5.54,6169,11449,11,Special,1,Finished Airing,23-Apr-10,"None found, add some","None found, add some",Sunrise,Original,Supernatural,School,2 min.,PG-13 - Teens 13 or older,5,,,
Coluboccoro,,5.54,10969,11450,2,OVA,1,Finished Airing,2007,"None found, add some","None found, add some",Kenji Studio,Original,"Fantasy, Sci-Fi",,29 min.,G - All Ages,2,,,
DC Super Heroes vs Taka no Tsumedan,,5.54,12512,11451,1,Movie,1,Finished Airing,21-Oct-17,"None found, add some","None found, add some",DLE,Other,Comedy,"Parody, Super Power",1 hr. 44 min.,G - All Ages,1,,,
Exper Zenon,,5.54,10888,11452,2,OVA,1,Finished Airing,27-Sep-91,Victor Entertainment,"None found, add some",Studio Fantasia,Original,"Action, Sci-Fi",,1 hr.,R+ - Mild Nudity,2,,,
Gamba: Gamba to Nakama-tachi,Air Bound,5.54,14246,11453,833,Movie,1,Finished Airing,10-Oct-15,"None found, add some","None found, add some",Shirogumi,Novel,Adventure,Anthropomorphic,1 hr. 34 min.,PG - Children,2,Kids,,
Ganbare! Marine Kid,Marine Boy,5.54,14964,11454,671,TV,13,Finished Airing,"Oct 6, 1966 to Dec 26, 1966","TBS,       Tele-Cartoon Japan","None found, add some","None found, add some",Unknown,"Action, Adventure, Sci-Fi",,25 min. per ep.,PG - Children,0,Kids,Fall 1966,Unknown
Gavora,,5.54,16347,11455,483,Movie,1,Finished Airing,1989,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,Music,4 min.,R+ - Mild Nudity,1,,,
Haipa Bei Peng Chu de Nuhai,A Girl Who’s Afraid Of Touching People,5.54,19333,11456,265,Movie,1,Finished Airing,17-Jun-19,"None found, add some","None found, add some","None found, add some",Original,Drama,,4 min.,PG-13 - Teens 13 or older,0,,,
Hand Shakers: Go ago Go,,5.54,7233,11457,7,Special,1,Finished Airing,26-Jul-17,"None found, add some","None found, add some",GoHands,Original,Action,,23 min.,PG-13 - Teens 13 or older,5,,,
Heya/Keitai,Gestalt,5.54,13296,11458,1,Movie,1,Finished Airing,Jan-99,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,"Music, Visual Arts",6 min.,G - All Ages,1,,,
Hulaing Babies Aratame - Staying Babies: Chikyuu wo Mamore! Staying Babies with Yuusha Hayami-san,,5.54,17550,11459,383,ONA,1,Finished Airing,19-Jul-20,"None found, add some","None found, add some",Fukushima Gaina,Original,"Comedy, Slice of Life",,5 min.,PG-13 - Teens 13 or older,0,,,
In the Sea and near a Girl.,,5.54,16397,11460,478,ONA,1,Finished Airing,19-Aug-14,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,Music,1 min.,G - All Ages,0,,,
Kerokero Keroppi no Bokutachi no Takaramono,Keroppi in Our Treasure,5.54,15902,11461,533,OVA,1,Finished Airing,21-Mar-94,Sanrio,"None found, add some","None found, add some",Unknown,Fantasy,,21 min.,G - All Ages,0,Kids,,
Kerokero Keroppi no Bouken: Pink no Kinoko,Keroppi in Find the Pink Mushroom,5.54,15656,11462,561,OVA,1,Finished Airing,21-Jun-93,Sanrio,"None found, add some","None found, add some",Unknown,Fantasy,,10 min.,G - All Ages,0,Kids,,
Kidou Senshi Gundam ZZ: Gundam Frag.,Mobile Suit Gundam ZZ: Gundam Frag.,5.54,8351,11463,5,OVA,2,Finished Airing,"Sep 25, 2009 to Nov 25, 2009","None found, add some","None found, add some",Sunrise,Original,"Action, Sci-Fi","Mecha, Military",4 min. per ep.,PG-13 - Teens 13 or older,3,,,
Macross Fufonfia,,5.54,9793,11464,3,ONA,20,Finished Airing,"May 27, 2008 to Oct 8, 2008",flying DOG,"None found, add some",I was a Ballerina,Original,Comedy,Parody,1 min. per ep.,G - All Ages,1,,,
Mahoutsukai Reimeiki Mini Anime,The Dawn of the Witch Mini Anime,5.54,12187,11465,1,ONA,21,Finished Airing,"Mar 19, 2022 to Apr 7, 2022",Tezuka Productions,"None found, add some",AQUA ARIS,Light novel,"Comedy, Fantasy",,1 min. per ep.,PG-13 - Teens 13 or older,1,,,
Man with a Mission The Animation,,5.54,15185,11466,631,ONA,6,Finished Airing,"Mar 16, 2020 to Apr 15, 2020",Tower Records,"None found, add some","None found, add some",Original,Comedy,Music,3 min. per ep.,PG-13 - Teens 13 or older,1,,,
Nodoka Mori no Doubutsu Daisakusen,Back to the Forest,5.54,14847,11467,688,TV Special,1,Finished Airing,03-Feb-80,"None found, add some","None found, add some",Nippon Animation,Unknown,Fantasy,,1 hr. 8 min.,G - All Ages,0,,,
Osaru no Monkichi no Kin no Ono Gin no Ono,Monkichi the Monkey in The Gold Axe and the Silver Axe,5.54,16706,11468,447,OVA,1,Finished Airing,21-Sep-01,Sanrio,"None found, add some","None found, add some",Unknown,,,10 min.,G - All Ages,0,Kids,,
PES: Peace Eco Smile,PES: Peace Eco Smiles,5.54,9360,11469,3,ONA,7,Finished Airing,"May 25, 2012 to Aug 17, 2012","None found, add some","None found, add some",Studio 4°C,Original,"Sci-Fi, Slice of Life","Racing, Space",3 min. per ep.,G - All Ages,0,,,
School Days: Magical Heart Kokoro-chan,,5.54,3349,11470,44,OVA,1,Finished Airing,26-Mar-08,"Avex Entertainment,       Marvelous Entertainment,       Lantis,       Pony Canyon",Discotek Media,TNK,Visual novel,"Comedy, Ecchi",Parody,24 min.,R+ - Mild Nudity,23,,,
Seihou Tenshi Angel Links: Meifon no Special Kaisetsu Corner,,5.54,13086,11471,1,Special,1,Finished Airing,2000,Bandai Visual,"None found, add some",Sunrise,Novel,"Comedy, Sci-Fi",Space,6 min.,PG-13 - Teens 13 or older,0,,,
"Kanojo, Okarishimasu Petit Special",Rent-a-Girlfriend Petit Special,5.53,10695,11472,2,Special,1,Finished Airing,27-Jan-21,Jinnan Studio,"None found, add some",AQUA ARIS,Manga,Comedy,,52 sec.,PG-13 - Teens 13 or older,3,,,
Kidou Senshi SD Gundam Mk-IV Special,Mobile Suit SD Gundam Mk-IV Special,5.53,15585,11473,572,Special,1,Finished Airing,25-Sep-90,"None found, add some","None found, add some","None found, add some",Original,"Action, Comedy, Sci-Fi","Mecha, Parody",7 min.,PG-13 - Teens 13 or older,0,,,
"Letchu, Getchu, Saru Getchu",,5.53,15699,11474,556,TV,76,Finished Airing,"Apr 8, 2002 to Sep 30, 2002","None found, add some","None found, add some","None found, add some",Game,Comedy,,45 sec. per ep.,PG - Children,1,,Spring 2002,Unknown
Moonrakers,,5.53,11512,11475,1,ONA,1,Finished Airing,15-Apr-14,"None found, add some","None found, add some",Pierrot,Manga,"Drama, Sci-Fi",Space,2 min.,R - 17+ (violence & profanity),1,,,
Nengajou 2021: Mugen Shougatsu,,5.53,13699,11476,979,ONA,1,Finished Airing,02-Jan-21,"None found, add some","None found, add some","None found, add some",Original,Slice of Life,Music,2 min.,G - All Ages,1,,,
Ohayou Ninja-tai Gatchaman,,5.53,13955,11477,906,TV,475,Finished Airing,"Apr 18, 2011 to Mar 29, 2013",Oddjob,"None found, add some",Kate Arrow,Unknown,Comedy,Parody,1 min. per ep.,G - All Ages,1,,Spring 2011,Unknown
Onara Gorou,Onara Goro,5.53,5483,11478,14,TV,13,Finished Airing,"Jul 3, 2016 to Sep 24, 2016","None found, add some","None found, add some",ILCA,Original,Comedy,Gag Humor,3 min. per ep.,PG - Children,83,,Summer 2016,Sundays at Unknown
Onna Senshi Efe & Jira: Gude no Monshou,Gude Crest: The Emblem of Gude,5.53,10981,11479,2,Movie,1,Finished Airing,23-Jun-90,"None found, add some",ADV Films,J.C.Staff,Light novel,"Adventure, Fantasy",,45 min.,PG-13 - Teens 13 or older,1,,,
Pâtisserie no Monster,Patissier Monster,5.53,15915,11480,532,ONA,4,Finished Airing,"Apr 26, 2016 to Jul 28, 2016",Craftar Studios,"None found, add some",dwarf,Picture book,Slice of Life,,1 min. per ep.,G - All Ages,0,,,
Planzet,,5.53,9166,11481,4,Movie,1,Finished Airing,22-May-10,"Media Factory,       CoMix Wave Films",Sentai Filmworks,"None found, add some",Original,"Action, Sci-Fi",Mecha,53 min.,PG-13 - Teens 13 or older,3,,,
Rinshi!! Ekoda-chan,Rinshi!! Ekodachan,5.53,6140,11482,11,TV,11,Finished Airing,"Jan 9, 2019 to Mar 27, 2019","Sotsu,       AT-X,       Tokyo MX,       Exit Tunes,       Radio Osaka,       Rakuten,       Cloud22",Funimation,"Kinema Citrus,       Ascension,       Creators in Pack,       Zero-G",4-koma manga,Comedy,,5 min. per ep.,PG-13 - Teens 13 or older,19,Seinen,Winter 2019,Wednesdays at 01:00 (JST)
